pincode,centroid_lat,centroid_lon,area_sqkm
413322,17.321263,75.39523,341.4808
413324,17.862218,75.478695,129.4694
413401,18.179958,75.728811,691.3757
413402,18.054931,75.814461,146.6587
413403,18.132661,75.761344,150.5946
413404,18.275784,75.87389,235.706
413405,18.339899,75.978149,151.5973
413406,18.041716,75.93648,192.8902
413409,18.35299,75.759111,162.6468
413410,17.981099,75.638719,107.3917
413411,18.234543,75.654607,35.7724
413412,18.023322,75.734989,73.4693
413501,18.162439,76.015334,137.395
413502,18.280231,75.519399,512.4926
413503,18.537835,75.79431,573.4335
413504,18.480849,75.597676,765.5498
413505,18.446236,75.395991,430.4613
413506,18.090415,76.221912,255.4924
413507,18.531493,75.991724,431.4837
413508,18.35872,76.06839,115.9088
413509,18.315764,76.215619,301.2296
413510,18.413006,76.260365,71.6887
413511,18.439862,76.356841,488.362
413512,18.420942,76.587832,84.1297
413513,18.524788,76.899356,251.4091
413514,18.646213,77.042012,354.175
413515,18.726423,76.901711,512.6295
413516,18.038826,76.602925,36.5236
413517,18.417857,77.093445,900.9262
413518,18.492186,76.999731,29.3692
413519,18.241289,77.02807,424.3247
413520,18.174192,76.492457,1247.9662
413521,18.100914,76.780995,498.9418
413522,18.066394,76.885997,294.4903
413523,18.690861,76.76001,178.8134
413524,18.443234,76.882788,68.5666
413525,18.406865,75.9309,187.8238
413526,18.645761,75.727021,112.9404
413527,18.541582,76.553114,417.7012
413528,18.490354,76.175776,383.6386
413529,18.560924,76.779009,173.7408
413530,18.21555,76.830316,127.2197
413531,18.3836,76.493711,657.7591
413532,18.569576,77.191421,268.929
413534,18.642609,75.595324,93.5619
413544,18.329028,76.840065,336.8792
413580,18.32622,76.128416,49.2447
413581,18.443051,76.766808,172.9517
413582,18.197723,76.105082,558.3237
413601,17.965587,76.144209,482.3346
413602,17.801814,76.31628,317.3526
413603,17.792724,76.158395,382.7188
413604,17.892891,76.456616,538.1911
413605,17.749815,76.472586,224.548
413606,17.861749,76.638951,662.0431
413607,17.948437,76.805697,242.8634
413608,17.997613,76.329121,278.8143
413623,17.910048,76.009239,269.2788
413624,17.938205,75.90824,211.5831
413701,18.608034,74.751225,412.6935
413702,18.727121,74.525894,465.5561
413703,18.844345,74.581714,256.0504
413704,19.309332,74.728965,182.6659
413705,19.384103,74.651522,479.6685
413706,19.411212,74.493418,255.1329
413707,19.749874,74.6572,89.8576
413708,19.820557,74.587631,22.6311
413709,19.65517,74.663228,60.3356
413710,19.558592,74.53457,34.215
413711,19.504146,74.500734,96.4745
413712,19.584257,74.519228,3.8894
413713,19.600087,74.467924,42.9309
413714,19.601859,74.365547,234.5412
413715,19.551575,74.619858,151.3911
413716,19.469489,74.638728,77.713
413717,19.564596,74.712023,4.5958
413718,19.681437,74.733625,70.3849
413719,19.686919,74.523198,56.3652
413720,19.615452,74.615159,22.5475
413721,19.524504,74.718285,122.545
413722,19.297296,74.635802,9.8329
413723,19.689857,74.603867,117.3193
413725,19.585688,74.830079,171.3008
413726,18.589372,74.613209,92.4067
413728,18.773769,74.695052,303.4485
413736,19.551093,74.449927,43.6293
413737,19.611366,74.554501,53.2345
413738,19.465659,74.384083,186.5697
413739,19.618098,74.735435,100.5407
413801,18.430354,74.629912,298.9881
413802,18.36819,74.522161,71.0551
414001,19.078953,74.732703,35.8589
414002,19.115788,74.843512,243.8263
414003,19.137208,74.739963,25.0967
414005,19.004294,74.648209,313.2237
414006,18.942998,74.779004,268.5312
414101,18.808819,74.816812,306.9231
414102,19.143427,75.232784,680.7838
414103,19.132806,74.535606,352.524
414105,19.409147,74.816228,102.863
414106,19.185143,74.997153,344.7954
414110,19.045456,74.764288,14.4024
414111,19.201706,74.643614,298.3609
414113,19.142867,75.402234,143.3349
414201,19.020293,74.875667,171.4653
414202,18.960318,75.008431,841.4794
414203,18.851227,75.204937,564.7727
414204,18.836288,75.512489,605.7658
414205,19.012489,75.591339,351.2693
414208,18.851287,75.125112,238.4828
414301,18.941298,74.513392,210.385
414302,18.970277,74.414722,330.5572
414303,19.100422,74.37636,114.45
414304,19.230003,74.370219,632.3347
414305,19.075368,74.240598,117.9654
414306,18.937873,74.302828,205.858
414307,19.028305,74.310283,83.6522
414401,18.674411,75.030665,579.4501
414402,18.560393,74.969108,594.4543
414403,18.443687,74.856992,502.1724
414501,19.298727,75.007471,224.104
414502,19.386951,75.248371,775.5553
414503,19.358957,75.428074,228.1647
414504,19.278997,75.468693,106.6602
414505,19.25952,75.125809,140.0165
414601,19.21988,74.802406,233.165
414602,19.462665,74.928151,126.5448
414603,19.570292,75.016904,443.4271
414604,19.422994,75.072243,218.5426
414605,19.477394,75.044933,64.2826
414606,19.376447,74.943005,90.6296
414607,19.394594,74.875813,196.1213
414609,19.490478,74.963375,41.5385
414701,18.512127,74.612065,125.0426
415001,17.682174,74.012048,10.9218
415002,17.639163,73.975973,87.2734
415003,17.689815,74.061304,19.1539
415004,17.63841,74.080071,91.8505
415010,17.762937,74.134335,25.0776
415011,17.775,74.067064,130.6812
415012,17.810748,73.809304,225.5247
415013,17.635803,73.878932,260.707
415014,17.505166,73.947445,198.1748
415015,17.756447,73.993555,95.0105
415019,17.57411,74.12314,52.979
415020,17.793592,73.951101,44.4633
415021,17.815707,74.195698,115.4625
415022,17.733542,73.903022,91.2271
415023,17.716028,74.397318,31.6829
415101,16.922199,73.849679,746.8405
415102,17.451191,74.550917,73.9248
415103,17.238345,74.043184,101.2877
415104,17.197507,74.146698,28.2365
415105,17.322854,74.245837,69.1637
415106,17.424372,74.188878,204.4389
415107,17.499837,74.153382,27.2482
415108,17.181455,74.236836,59.6711
415109,17.417353,74.073375,144.892
415110,17.326255,74.199609,6.0738
415111,17.154592,74.057185,165.0796
415112,17.21534,73.92548,240.9915
415114,17.307813,74.085173,73.0236
415115,17.355272,74.177818,45.4112
415116,17.498214,74.241286,48.2316
415118,17.153074,74.109585,12.8582
415120,17.369969,74.063063,15.193
415122,17.240871,74.121448,24.0056
415124,17.269792,74.195962,140.3606
415202,17.932243,73.340974,50.6536
415203,17.977724,73.256603,255.9575
415205,17.352038,73.97847,100.2595
415206,17.385856,73.842218,481.5765
415207,17.404397,73.747822,336.2022
415208,17.964043,73.123672,134.17
415209,17.302899,74.028554,37.0526
415210,17.334329,73.85151,6.2696
415211,17.297733,73.950428,20.539
415212,17.295339,73.991771,17.7252
415213,18.065969,73.315194,44.5007
415214,18.040089,73.224805,35.6114
415301,17.428237,74.891667,392.7686
415302,17.144245,74.306013,51.9062
415303,17.191307,74.34439,113.0577
415304,17.322943,74.309978,175.5004
415305,17.289829,74.39514,220.1285
415306,17.307434,74.882889,201.9668
415307,17.23778,74.768627,137.9848
415308,17.353151,74.767325,194.0168
415309,17.338053,74.663409,160.7281
415310,17.390663,74.570551,85.5159
415311,17.272528,74.536154,553.1277
415312,17.452797,74.648448,117.3703
415313,17.124406,74.355153,8.8562
415315,17.535991,74.909873,154.7379
415401,16.969947,74.208946,61.9695
415402,17.006194,74.014067,18.0439
415403,16.994148,74.277982,71.402
415404,17.129202,74.211791,31.4275
415405,17.079024,73.972053,128.5768
415406,17.096946,74.20972,42.4273
415407,17.031965,74.187158,99.9366
415408,17.005246,74.081932,225.4055
415409,17.047429,74.286288,51.4995
415410,17.091575,74.127545,57.8119
415411,16.9278,74.285753,50.4105
415412,16.919844,74.169406,49.0453
415413,17.086267,74.336276,32.6147
415414,17.113256,74.279989,52.9594
415415,17.196462,73.793303,194.913
415416,16.930038,74.101438,13.0259
415417,16.91852,74.235591,21.8276
415418,16.928321,74.12587,18.7917
415501,17.703282,74.187102,300.823
415502,17.689375,74.30804,75.4171
415503,17.766807,74.32323,124.779
415504,17.831541,74.28625,74.688
415505,17.650353,74.357742,107.6003
415506,17.587397,74.461279,267.7824
415507,17.545914,74.548188,193.8637
415508,17.774098,74.551335,703.037
415509,17.597373,74.773661,684.8115
415510,17.537603,74.329137,89.1742
415511,17.574047,74.217599,186.0667
415512,17.465772,74.318267,127.3542
415513,17.856827,73.946836,46.3988
415514,17.842427,73.881913,86.1891
415515,17.898793,73.993967,67.0435
415516,17.973611,73.994567,46.3365
415517,17.571287,73.778018,47.9853
415518,17.531554,74.100255,62.312
415519,17.558723,74.031663,141.5771
415520,17.41223,73.991481,67.5995
415521,18.011909,74.174969,329.2246
415522,18.058657,74.349375,61.0106
415523,17.952664,74.489794,875.8692
415524,17.866941,74.143373,125.8193
415525,17.935991,74.069211,155.2834
415526,18.107311,74.076524,73.3041
415527,17.590855,74.354805,89.0647
415528,18.018181,74.294365,137.4122
415529,17.914576,73.948575,14.313
415530,17.843222,74.02107,40.8416
415536,17.993101,73.962685,33.9289
415537,17.914044,74.249305,89.9338
415538,17.434784,74.440817,167.0339
415539,17.18105,74.169868,76.5051
415540,17.64694,74.62959,233.8053
415601,17.427348,73.66763,41.3642
415602,17.436171,73.614232,44.0956
415603,17.485448,73.645743,70.0323
415604,17.536155,73.638767,238.8322
415605,17.527657,73.521224,136.977
415606,17.392186,73.564761,187.0798
415607,17.311375,73.614718,131.8701
415608,17.279323,73.491648,131.0476
415609,17.266182,73.570784,65.3402
415610,17.214279,73.640384,115.752
415611,17.179897,73.56128,198.3576
415612,16.982463,73.354869,214.7354
415613,17.273851,73.282735,71.0511
415614,17.26807,73.230442,31.0232
415615,17.160216,73.289583,47.7367
415616,16.878598,73.346305,157.5184
415617,17.094134,73.357074,53.51
415619,17.008302,73.436003,56.6695
415620,17.173188,73.356897,249.0793
415621,17.775926,73.464427,177.1732
415626,16.795557,73.351978,48.427
415628,17.537732,73.416498,102.9438
415629,17.058538,73.299695,12.8099
415634,17.54344,73.174851,39.9113
415637,17.12309,73.475513,50.3515
415639,17.056054,73.420713,113.8052
415640,17.842924,73.413438,81.2262
415641,17.324829,73.429258,170.8272
415643,16.783826,73.645324,138.0242
415701,17.430744,73.42558,117.8298
415702,17.479489,73.364091,98.5965
415703,17.427423,73.280469,197.2764
415704,17.441606,73.208617,3.348
415705,17.408348,73.198313,22.8946
415706,17.594678,73.213293,41.9405
415708,17.652707,73.496767,118.2804
415709,17.725515,73.384275,220.799
415710,17.738097,73.317045,35.8265
415711,17.652955,73.294465,186.9888
415712,17.769512,73.2128,463.3497
415713,17.789917,73.135247,65.3658
415714,17.865156,73.111833,43.7783
415715,17.758305,73.637698,176.4094
415716,17.854408,73.326297,78.2556
415717,17.910283,73.119319,72.7014
415718,17.643534,73.607299,226.1547
415719,17.549255,73.288649,110.2956
415720,17.693278,73.141449,25.3328
415722,17.59239,73.474255,42.8687
415724,17.509632,73.250529,80.3311
415726,17.28906,73.355304,131.1207
415727,17.614359,73.382396,62.4715
415728,17.349856,73.257894,56.5223
415729,17.384857,73.224903,13.0545
415730,17.789186,73.549914,155.6377
415801,16.979122,73.743007,168.4623
415802,16.927246,73.657982,89.3721
415803,16.974746,73.539379,144.7033
415804,17.07439,73.647078,461.075
415805,16.619377,73.375467,10.8378
415806,17.642093,73.75689,133.7468
415807,16.996842,73.582462,43.7834
416001,16.608153,74.141769,117.1739
416002,16.699686,74.23199,3.1178
416003,16.717703,74.246187,17.222
416004,16.675985,74.261367,11.9304
416005,16.695235,74.277047,12.2235
416006,16.748151,74.250636,11.0982
416007,16.666572,74.224378,5.6357
416008,16.689391,74.243814,5.8571
416010,16.689277,74.167745,42.486
416011,16.649921,74.153982,38.4239
416012,16.67852,74.215345,8.9386
416013,16.634359,74.225522,20.3817
416101,16.802354,74.505055,104.9949
416102,16.742181,74.537361,47.8857
416103,16.739871,74.623459,69.3848
416104,16.680473,74.634718,34.9139
416105,16.699819,74.665269,26.5955
416106,16.662422,74.595923,75.4227
416107,16.591983,74.582268,50.5169
416108,16.615338,74.626677,30.3115
416109,16.767275,74.407485,106.0672
416110,16.83633,74.386715,36.3874
416111,16.818661,74.435751,52.1305
416112,16.846009,74.283753,136.9421
416113,16.798857,74.195317,33.4509
416114,16.863126,74.154371,100.9811
416115,16.684472,74.466462,31.6302
416116,16.712756,74.443454,0.9286
416117,16.701295,74.449871,1.8891
416118,16.725263,74.363828,54.2252
416119,16.695169,74.310607,27.2169
416120,16.780816,74.612695,14.224
416121,16.69654,74.526772,42.5774
416122,16.762442,74.301995,85.6627
416127,16.872504,74.228338,23.1585
416130,16.655635,74.525832,24.404
416134,16.788206,74.579815,11.491
416138,16.691098,74.416668,44.2925
416143,16.651088,74.491865,13.8027
416144,16.77106,74.574654,2.5115
416146,16.721558,74.49141,6.2308
416201,16.796711,74.112573,98.2622
416202,16.655718,74.35384,65.1311
416203,16.624983,74.422708,48.6298
416204,16.656417,74.071853,61.731
416205,16.652115,74.015784,375.0858
416206,16.594711,73.912548,285.1468
416207,16.558062,74.194151,99.5942
416208,16.460142,74.130139,105.1158
416209,16.290434,74.1484,287.0102
416210,16.190824,73.99674,514.8426
416211,16.504214,74.04603,229.6825
416212,16.404514,73.934642,364.6007
416213,16.857112,74.032309,124.497
416214,17.01343,73.941007,216.9269
416215,16.86292,73.932258,57.7616
416216,16.56976,74.303142,76.197
416217,16.590897,74.35113,14.3905
416218,16.326342,74.271584,131.5951
416219,16.40664,74.202903,100.201
416220,16.228628,74.248114,121.481
416221,16.505776,74.187093,25.4797
416222,16.442616,74.317745,9.7197
416223,16.316722,74.076392,48.5966
416224,16.560965,74.097225,18.0184
416228,16.409175,74.103478,13.2281
416229,16.754074,74.17158,85.0341
416230,16.781691,74.026648,73.9362
416231,16.361102,74.044625,90.0775
416232,16.528318,74.244645,45.7159
416234,16.634413,74.27944,51.2881
416235,16.431218,74.275259,137.1915
416236,16.58639,74.380219,46.5956
416301,16.951309,74.398785,153.0899
416302,16.897733,74.357113,57.9411
416303,16.98678,74.478364,38.2144
416304,16.921528,74.589623,22.9076
416305,16.900681,74.508812,27.018
416306,16.942242,74.643688,78.8844
416307,16.980973,74.61033,27.9437
416308,17.063373,74.417978,61.6166
416309,17.130579,74.417831,65.0725
416310,17.098813,74.480511,85.674
416311,17.122349,74.785177,199.6358
416312,17.086644,74.615382,329.3679
416313,17.02762,74.371508,72.451
416314,17.148072,74.616771,114.9252
416315,16.877385,74.425567,31.1098
416316,17.0133,74.439233,23.2872
416317,17.16939,74.692741,29.6486
416319,17.046358,74.509454,27.9323
416320,17.006554,74.465578,3.7012
416321,17.186348,74.667024,24.3762
416401,16.800175,74.842012,141.8066
416402,17.009806,75.093393,256.0736
416403,17.125703,75.021737,310.9224
416404,17.078102,75.238754,983.2228
416405,17.053706,74.908202,320.3097
416406,16.89049,74.589414,2.548
416407,16.872136,74.719308,73.579
416408,17.029044,74.714119,111.6448
416409,16.753782,74.718173,69.5282
416410,16.87157,74.820097,282.8566
416411,16.974838,74.958658,97.9884
416412,17.05591,75.496257,443.9269
416413,17.161107,75.544883,597.6064
416414,16.853593,74.614943,4.9022
416415,16.853679,74.601837,3.5192
416416,16.898457,74.546303,171.2829
416417,16.883405,74.466286,28.5899
416418,16.89754,74.909667,63.6624
416419,17.017119,74.79396,85.6344
416420,16.94867,74.694535,35.1068
416421,16.799006,74.738066,33.5151
416422,16.944471,74.736615,28.6184
416423,16.94492,74.550217,16.5177
416425,16.880208,74.610187,8.0353
416426,16.896843,74.787912,29.5756
416428,16.860431,74.859813,23.4163
416429,16.951405,75.185392,72.3529
416436,16.875973,74.630115,7.326
416437,16.84468,74.67849,3.4487
416501,16.242193,74.427864,80.4654
416502,16.207259,74.362406,102.6816
416503,16.116079,74.333231,109.9221
416504,16.043576,74.317752,111.7258
416505,16.096866,74.155916,393.7181
416506,16.148274,74.44277,110.7516
416507,15.889089,74.341091,197.6987
416508,16.001251,74.400147,124.2702
416509,15.908549,74.186526,576.1139
416510,15.900185,73.886598,483.079
416511,15.814804,73.914088,305.3235
416512,15.682315,74.035507,214.6072
416513,15.744431,73.736115,22.046
416514,15.765797,73.80149,50.4537
416515,15.853577,73.688274,20.5625
416516,15.887123,73.66414,129.1902
416517,15.748076,73.679886,19.3826
416518,15.789589,73.68839,41.1422
416519,16.037573,73.862623,275.9243
416520,16.014237,73.711103,218.3933
416521,16.132084,73.787603,94.2449
416522,15.942488,73.575343,48.6907
416523,15.982689,73.537681,57.6732
416524,15.994255,73.596339,25.4944
416525,15.999795,73.640036,26.6769
416526,16.179406,74.299439,40.2896
416527,15.810899,74.196834,58.8167
416528,15.982264,73.686047,11.6303
416529,15.846799,73.724676,35.3087
416530,15.722152,74.048657,25.8033
416531,15.997822,73.945759,112.7023
416532,15.995366,74.037397,70.4969
416534,16.100043,73.666414,33.5563
416536,16.237082,74.31287,19.9408
416538,15.797379,73.710248,10.9715
416541,15.871971,73.841144,12.3199
416549,15.784365,74.089414,194.1162
416550,15.995651,73.662569,3.1193
416551,16.207465,74.428438,18.488
416552,15.912784,74.263607,90.7824
416601,16.384664,73.802538,91.8314
416602,16.293803,73.704181,406.2033
416603,16.147768,73.648496,57.7687
